QID	nDCG@10	MRR	Rel_Found
1089582	0.0000	0.0000	
1101207	0.0000	0.0000	
1089578	0.0000	0.0000	
1089577	0.0000	0.0000	
1089576	0.0000	0.0000	
1089574	0.0000	0.0000	
1089573	0.0000	0.0000	
1089571	0.0000	0.0000	
1089570	1.0000	1.0000	7083608
1089569	0.0000	0.0000	
1101206	0.6309	0.5000	7083619
1089568	1.0000	1.0000	7083628
1089567	0.0000	0.0000	
1089566	0.0000	0.0000	
1089564	0.0000	0.0000	
1089563	0.0000	0.0000	
1089560	0.0000	0.0000	
1089559	0.0000	0.0000	
1089558	0.0000	0.0000	
1101205	0.0000	0.0000	
1089557	0.0000	0.0000	
1089556	0.0000	0.0000	
1089555	0.0000	0.0000	
1089552	0.0000	0.0000	
1089551	0.0000	0.0000	
1089550	0.0000	0.0000	
1089549	0.0000	0.0000	
1089545	0.0000	0.0000	
1089543	0.0000	0.0000	
1089541	0.0000	0.0000	
1089539	0.0000	0.0000	
1089537	0.0000	0.0000	
1101203	0.0000	0.0000	
1089535	0.0000	0.0000	
1089534	0.0000	0.0000	
1089533	0.0000	0.0000	
1089532	0.0000	0.0000	
1089531	0.0000	0.0000	
1089530	0.0000	0.0000	
1089528	0.0000	0.0000	
1089525	0.0000	0.0000	
1089524	0.0000	0.0000	
1101202	0.0000	0.0000	
1089523	0.0000	0.0000	
1089522	0.0000	0.0000	
1089521	0.0000	0.0000	
1089520	0.0000	0.0000	
1089519	0.0000	0.0000	
1089516	0.0000	0.0000	
1089515	1.0000	1.0000	7084167
1089511	0.0000	0.0000	
1089510	0.0000	0.0000	
1089509	0.0000	0.0000	
1089508	0.0000	0.0000	
1089507	0.0000	0.0000	
1089505	0.0000	0.0000	
1089504	0.0000	0.0000	
1089503	0.0000	0.0000	
1101200	0.0000	0.0000	
1089502	0.0000	0.0000	
1089501	0.0000	0.0000	
1089500	0.0000	0.0000	
1089499	0.0000	0.0000	
1089498	0.0000	0.0000	
1089497	0.0000	0.0000	
1089494	0.0000	0.0000	
1089493	1.0000	1.0000	7084409
1101199	0.0000	0.0000	
1089490	0.0000	0.0000	
1089489	0.0000	0.0000	
1089479	0.0000	0.0000	
1089476	0.0000	0.0000	
1089474	0.0000	0.0000	
1089473	0.0000	0.0000	
1102306	0.0000	0.0000	
1101198	0.0000	0.0000	
1089472	0.0000	0.0000	
1089471	0.0000	0.0000	
1089470	0.0000	0.0000	
1089469	0.0000	0.0000	
1089467	0.0000	0.0000	
1089466	0.0000	0.0000	
1089465	0.0000	0.0000	
1089463	0.0000	0.0000	
1089462	0.0000	0.0000	
1089461	0.4307	0.2500	7084659
1089459	0.0000	0.0000	
1089458	0.0000	0.0000	
1089457	0.0000	0.0000	
1089456	0.0000	0.0000	
1089455	0.0000	0.0000	
1089453	0.0000	0.0000	
1089452	0.0000	0.0000	
1101196	0.0000	0.0000	
1089451	0.0000	0.0000	
1089449	0.0000	0.0000	
1089447	0.0000	0.0000	
1089446	0.0000	0.0000	
1089445	0.0000	0.0000	
1089444	0.0000	0.0000	
1089443	0.0000	0.0000	
1101195	0.0000	0.0000	
1089441	0.4307	0.2500	7084866
1089439	0.6309	0.5000	7084892
1089438	0.0000	0.0000	
1089437	0.0000	0.0000	
1089434	0.0000	0.0000	
1089432	0.0000	0.0000	
1101194	0.0000	0.0000	
1089429	0.0000	0.0000	
1089428	0.0000	0.0000	
1089426	0.0000	0.0000	
1089424	0.0000	0.0000	
1089423	0.0000	0.0000	
1089421	0.0000	0.0000	
1089420	0.3155	0.1250	7085065
1089419	0.0000	0.0000	
1089418	0.0000	0.0000	
1089414	0.0000	0.0000	
1089413	0.0000	0.0000	
1089412	0.0000	0.0000	
1089410	0.0000	0.0000	
1089409	0.0000	0.0000	
1089408	0.0000	0.0000	
1089406	0.0000	0.0000	
1101192	0.0000	0.0000	
1089405	0.0000	0.0000	
1089403	0.0000	0.0000	
1089402	0.0000	0.0000	
1089401	0.0000	0.0000	
1089400	0.0000	0.0000	
1089399	0.0000	0.0000	
1089396	0.0000	0.0000	
1089395	0.0000	0.0000	
1101191	0.0000	0.0000	
1089393	0.3869	0.2000	7085326
1089392	0.0000	0.0000	
1089389	0.0000	0.0000	
1089387	0.0000	0.0000	
1089386	0.0000	0.0000	
1089385	0.0000	0.0000	
1089383	0.0000	0.0000	
1089382	0.0000	0.0000	
1089381	0.0000	0.0000	
1089380	0.0000	0.0000	
1089379	0.0000	0.0000	
1089376	0.0000	0.0000	
1089374	0.0000	0.0000	
1089373	0.0000	0.0000	
1089372	0.0000	0.0000	
1089369	0.0000	0.0000	
1089368	0.5000	0.3333	7085580
1089366	0.0000	0.0000	
1089365	0.0000	0.0000	
1089363	0.0000	0.0000	
1089362	0.0000	0.0000	
1101188	0.0000	0.0000	
1089359	0.0000	0.0000	
1089355	0.0000	0.0000	
1089354	0.0000	0.0000	
1089352	0.0000	0.0000	
1089351	0.0000	0.0000	
1101187	0.0000	0.0000	
1089347	0.0000	0.0000	
1089345	0.0000	0.0000	
1089344	0.0000	0.0000	
1089343	0.0000	0.0000	
1089342	0.0000	0.0000	
1089341	0.0000	0.0000	
1089340	0.0000	0.0000	
1089339	0.0000	0.0000	
1089336	0.0000	0.0000	
1089335	0.0000	0.0000	
1089334	0.0000	0.0000	
1089332	0.0000	0.0000	
1089331	0.0000	0.0000	
1089330	0.0000	0.0000	
1101185	0.0000	0.0000	
1089329	0.0000	0.0000	
1089326	0.0000	0.0000	
1089325	0.0000	0.0000	
1089324	0.0000	0.0000	
1089323	0.0000	0.0000	
1089321	0.0000	0.0000	
1089318	0.0000	0.0000	
1089317	0.0000	0.0000	
1089316	0.0000	0.0000	
1089315	0.0000	0.0000	
1089314	0.0000	0.0000	
1089313	0.0000	0.0000	
1089312	0.0000	0.0000	
1089311	0.0000	0.0000	
1089306	0.0000	0.0000	
1089305	0.0000	0.0000	
1089304	0.0000	0.0000	
1089303	0.0000	0.0000	
1089301	0.6309	0.5000	7086274
1089300	0.0000	0.0000	
1089298	0.6309	0.5000	7086295
1101182	0.0000	0.0000	
1089293	0.0000	0.0000	
1089292	0.0000	0.0000	
1089291	0.0000	0.0000	
1089289	0.2891	0.1000	7086394
1089288	0.0000	0.0000	
1089287	0.0000	0.0000	
1089286	1.0000	1.0000	7086430
1089285	0.0000	0.0000	
1089279	0.0000	0.0000	
1089277	0.0000	0.0000	
1089274	0.0000	0.0000	
1089273	0.0000	0.0000	
1089272	0.0000	0.0000	
1089269	0.0000	0.0000	
1089268	0.0000	0.0000	
1089266	0.0000	0.0000	
1089265	0.0000	0.0000	
1089264	0.0000	0.0000	
1089262	0.0000	0.0000	
1101173	0.0000	0.0000	
1089259	0.0000	0.0000	
1089256	0.0000	0.0000	
1089255	0.0000	0.0000	
1102304	0.0000	0.0000	
1101172	0.3155	0.1250	7086809
1089248	0.0000	0.0000	
1089247	0.0000	0.0000	
1089246	0.0000	0.0000	
1089243	0.0000	0.0000	
1089241	0.0000	0.0000	
1101171	0.0000	0.0000	
1089239	0.0000	0.0000	
1089237	0.0000	0.0000	
1089236	0.0000	0.0000	
1089233	0.0000	0.0000	
1089232	0.0000	0.0000	
1089231	0.0000	0.0000	
1089230	0.0000	0.0000	
1089229	0.0000	0.0000	
1101170	0.0000	0.0000	
1089227	0.0000	0.0000	
1089226	0.0000	0.0000	
1089225	0.0000	0.0000	
1089222	0.0000	0.0000	
1089221	0.0000	0.0000	
1089220	0.0000	0.0000	
1089217	0.0000	0.0000	
1089216	0.0000	0.0000	
1089214	0.3562	0.1667	7087159
1089211	0.0000	0.0000	
1089209	0.0000	0.0000	
1089208	0.0000	0.0000	
1089207	0.0000	0.0000	
1089200	0.0000	0.0000	
1089199	0.0000	0.0000	
1089198	0.0000	0.0000	
1089197	0.0000	0.0000	
1089196	0.0000	0.0000	
1089193	0.0000	0.0000	
1089189	0.0000	0.0000	
1089188	0.0000	0.0000	
1089187	0.0000	0.0000	
1089186	0.0000	0.0000	
1089180	0.0000	0.0000	
1089179	0.0000	0.0000	
1089177	0.0000	0.0000	
1089172	0.0000	0.0000	
1089169	0.0000	0.0000	
1089168	0.3869	0.2000	7087562
1101165	0.0000	0.0000	
1089167	0.0000	0.0000	
1089165	0.0000	0.0000	
1089164	0.0000	0.0000	
1089163	0.0000	0.0000	
1089161	0.0000	0.0000	
1089159	0.0000	0.0000	
1089158	0.0000	0.0000	
1089157	0.0000	0.0000	
1089156	0.0000	0.0000	
1089155	0.0000	0.0000	
1089152	0.0000	0.0000	
1089150	0.0000	0.0000	
1089148	0.0000	0.0000	
1089147	0.0000	0.0000	
1089143	0.0000	0.0000	
1089142	0.0000	0.0000	
1089138	0.0000	0.0000	
1089137	0.3333	0.1429	7087881
1089136	0.0000	0.0000	
1089134	0.5000	0.3333	7087901
1102420	0.0000	0.0000	
1102303	0.0000	0.0000	
1101162	0.0000	0.0000	
1089133	1.0000	1.0000	7087940
1089132	0.0000	0.0000	
1089131	0.0000	0.0000	
1089129	0.0000	0.0000	
1089128	0.5000	0.3333	7087982
1089125	0.0000	0.0000	
1089121	0.0000	0.0000	
1089120	0.0000	0.0000	
1089119	0.0000	0.0000	
1089116	0.0000	0.0000	
1089115	0.0000	0.0000	
1089114	0.0000	0.0000	
1089113	0.0000	0.0000	
1089112	0.0000	0.0000	
1089110	0.0000	0.0000	
1089106	0.0000	0.0000	
1089099	0.0000	0.0000	
1089097	0.0000	0.0000	
1089096	0.0000	0.0000	
1089093	0.0000	0.0000	
1089092	0.0000	0.0000	
1089090	0.0000	0.0000	
1089089	0.0000	0.0000	
1089088	0.0000	0.0000	
1089085	0.0000	0.0000	
1089084	0.0000	0.0000	
1089080	0.0000	0.0000	
1089079	0.0000	0.0000	
1089076	0.0000	0.0000	
1089073	0.0000	0.0000	
1089072	0.0000	0.0000	
1089071	0.0000	0.0000	
1089070	0.0000	0.0000	
1089069	0.0000	0.0000	
1089068	0.0000	0.0000	
1089067	0.0000	0.0000	
1089066	0.0000	0.0000	
1089065	0.0000	0.0000	
1089064	0.0000	0.0000	
1089063	0.0000	0.0000	
1101156	0.0000	0.0000	
1089062	0.0000	0.0000	
1089053	0.0000	0.0000	
1089051	0.0000	0.0000	
1089050	0.0000	0.0000	
1089048	0.3562	0.1667	7088677
1089047	0.0000	0.0000	
1089046	0.6309	0.5000	7088695
1089045	0.0000	0.0000	
1089044	0.0000	0.0000	
1089043	0.0000	0.0000	
1089040	0.0000	0.0000	
1089039	0.0000	0.0000	
1089038	0.0000	0.0000	
1089036	0.0000	0.0000	
1089035	0.0000	0.0000	
1101153	0.0000	0.0000	
1089032	0.0000	0.0000	
1089031	0.0000	0.0000	
1089029	0.0000	0.0000	
1089027	0.0000	0.0000	
1089026	0.0000	0.0000	
1089022	0.0000	0.0000	
1089021	0.0000	0.0000	
1089020	0.0000	0.0000	
1089019	0.0000	0.0000	
1089017	0.0000	0.0000	
1089014	0.0000	0.0000	
1089013	0.0000	0.0000	
1089012	0.0000	0.0000	
1089011	0.0000	0.0000	
1089009	0.0000	0.0000	
1102302	0.0000	0.0000	
1089006	0.0000	0.0000	
1089005	0.0000	0.0000	
1089003	0.0000	0.0000	
1089002	0.0000	0.0000	
1089001	0.0000	0.0000	
1089000	0.0000	0.0000	
1088999	0.0000	0.0000	
1088998	0.0000	0.0000	
1088997	0.0000	0.0000	
1088996	0.0000	0.0000	
1088995	0.0000	0.0000	
1088994	0.0000	0.0000	
1088993	0.0000	0.0000	
1088992	0.0000	0.0000	
1088989	0.0000	0.0000	
1088987	0.0000	0.0000	
1101149	0.0000	0.0000	
1088986	0.0000	0.0000	
1088985	0.0000	0.0000	
1088984	0.0000	0.0000	
1088983	0.0000	0.0000	
1088982	0.0000	0.0000	
1088981	0.0000	0.0000	
1088980	0.0000	0.0000	
1088978	0.0000	0.0000	
1088975	0.0000	0.0000	
1101148	0.0000	0.0000	
1088974	0.0000	0.0000	
1088973	0.0000	0.0000	
1088972	0.0000	0.0000	
1088971	0.0000	0.0000	
1088970	0.0000	0.0000	
1088968	0.0000	0.0000	
1088964	0.5000	0.3333	7089483
1088963	0.0000	0.0000	
1101147	0.0000	0.0000	
1088962	0.3333	0.1429	7089510
1088960	0.6309	0.5000	7089522
1088959	0.0000	0.0000	
1088958	0.0000	0.0000	
1088957	0.0000	0.0000	
1088955	0.0000	0.0000	
1101146	0.0000	0.0000	
1088949	0.0000	0.0000	
1088948	0.0000	0.0000	
1088947	0.0000	0.0000	
1088945	0.0000	0.0000	
1088944	0.0000	0.0000	
1088943	0.0000	0.0000	
1088940	0.0000	0.0000	
1101145	0.0000	0.0000	
1088939	0.0000	0.0000	
1088938	0.0000	0.0000	
1088937	0.0000	0.0000	
1088936	0.0000	0.0000	
1088934	1.0000	1.0000	7089807
1088931	0.4307	0.2500	7089818
1088930	0.0000	0.0000	
1101143	0.0000	0.0000	
1088928	0.0000	0.0000	
1088927	0.0000	0.0000	
1088926	0.0000	0.0000	
1088924	0.0000	0.0000	
1088923	0.0000	0.0000	
1088922	0.0000	0.0000	
1088921	0.0000	0.0000	
1088918	0.0000	0.0000	
1101142	0.0000	0.0000	
1088916	0.3562	0.1667	7089987
1088915	0.0000	0.0000	
1088913	0.6309	0.5000	7090009
1088909	0.0000	0.0000	
1088908	0.0000	0.0000	
1088907	0.0000	0.0000	
1088904	0.0000	0.0000	
1101141	0.0000	0.0000	
1088903	0.0000	0.0000	
1088902	0.0000	0.0000	
1088900	0.0000	0.0000	
1088899	0.0000	0.0000	
1088897	0.0000	0.0000	
1088895	0.4307	0.2500	7090165
1088894	0.6309	0.5000	7090175
1088890	0.0000	0.0000	
1088889	0.0000	0.0000	
1088888	0.0000	0.0000	
1088884	1.0000	1.0000	7090265
1088882	0.0000	0.0000	
1088880	0.0000	0.0000	
1088878	0.0000	0.0000	
1088877	0.0000	0.0000	
1088876	0.0000	0.0000	
1088875	0.0000	0.0000	
1088874	0.0000	0.0000	
1088873	0.0000	0.0000	
1088872	0.0000	0.0000	
1088871	0.0000	0.0000	
1088869	0.0000	0.0000	
1088868	0.0000	0.0000	
1088867	0.0000	0.0000	
1088865	0.4307	0.2500	7090477
1088864	1.0000	1.0000	7090501
1088863	0.0000	0.0000	
1088862	0.6309	0.5000	7090520
1088858	0.0000	0.0000	
1088857	0.0000	0.0000	
1088856	0.0000	0.0000	
1088853	0.0000	0.0000	
1088851	0.0000	0.0000	
1088849	0.0000	0.0000	
1088847	0.0000	0.0000	
1088846	0.0000	0.0000	
1088845	0.0000	0.0000	
1088844	0.0000	0.0000	
1088842	0.0000	0.0000	
1088841	0.0000	0.0000	
1088840	0.0000	0.0000	
1088839	0.0000	0.0000	
1088837	0.0000	0.0000	
1101135	0.0000	0.0000	
1088835	0.0000	0.0000	
1088834	0.5000	0.3333	7090797
1088833	0.0000	0.0000	
1088832	0.0000	0.0000	
1088831	0.0000	0.0000	
1088830	0.0000	0.0000	
1088829	0.0000	0.0000	
1101133	0.0000	0.0000	
1088826	0.0000	0.0000	
1088825	0.0000	0.0000	
1088823	0.0000	0.0000	
1088821	0.0000	0.0000	
1088819	0.0000	0.0000	
1088816	0.0000	0.0000	
1088813	0.0000	0.0000	
1101132	0.0000	0.0000	
1088810	0.0000	0.0000	
1088809	0.0000	0.0000	
1088807	0.0000	0.0000	
1088806	0.0000	0.0000	
1088803	0.0000	0.0000	
1088800	0.0000	0.0000	
1101131	0.0000	0.0000	
1088796	0.0000	0.0000	
1088795	0.2891	0.1000	7091140
1088793	0.0000	0.0000	
1088792	0.0000	0.0000	
1088791	0.0000	0.0000	
1088788	0.0000	0.0000	
1088785	0.0000	0.0000	
1088782	0.0000	0.0000	
1088781	0.0000	0.0000	
1088780	0.0000	0.0000	
1088779	0.0000	0.0000	
1088778	0.0000	0.0000	
1088777	0.4307	0.2500	7091295
1088776	0.0000	0.0000	
1102300	0.0000	0.0000	
1088774	0.0000	0.0000	
1088773	0.5000	0.3333	7091358
1088772	0.0000	0.0000	
1088771	0.0000	0.0000	
1088770	0.0000	0.0000	
1088766	0.0000	0.0000	
1088765	0.0000	0.0000	
1101128	0.0000	0.0000	
1088764	0.0000	0.0000	
1088763	0.0000	0.0000	
1088762	0.0000	0.0000	
1088759	0.0000	0.0000	
1088758	0.5000	0.3333	7091499
1088757	0.0000	0.0000	
1088756	0.0000	0.0000	
1101127	0.0000	0.0000	
1088750	0.0000	0.0000	
1088748	0.0000	0.0000	
1088747	0.0000	0.0000	
1088745	0.0000	0.0000	
1088743	0.0000	0.0000	
1088742	0.0000	0.0000	
1088741	0.0000	0.0000	
1088740	0.0000	0.0000	
1088738	0.0000	0.0000	
1088736	0.0000	0.0000	
1088735	0.0000	0.0000	
1088734	0.3333	0.1429	1376394
1088724	0.0000	0.0000	
1088723	0.0000	0.0000	
1088722	0.0000	0.0000	
1088718	0.0000	0.0000	
1088717	0.0000	0.0000	
1088716	0.0000	0.0000	
1088715	0.0000	0.0000	
1101123	0.0000	0.0000	
1088712	0.0000	0.0000	
1088711	0.0000	0.0000	
1088710	0.0000	0.0000	
1088708	0.0000	0.0000	
1088707	0.0000	0.0000	
1088706	0.0000	0.0000	
1101122	0.0000	0.0000	
1088700	0.0000	0.0000	
1088699	0.0000	0.0000	
1088698	0.0000	0.0000	
1088697	0.0000	0.0000	
1088695	0.0000	0.0000	
1088693	0.0000	0.0000	
1101121	0.0000	0.0000	
1088691	0.0000	0.0000	
1088690	0.0000	0.0000	
1088688	0.0000	0.0000	
1088686	1.0000	1.0000	7092118
1088685	0.0000	0.0000	
1088684	0.0000	0.0000	
1101119	0.0000	0.0000	
1088678	0.0000	0.0000	
1088677	0.0000	0.0000	
1088671	0.0000	0.0000	
1088661	0.4307	0.2500	7092246
1088660	0.0000	0.0000	
1088659	0.0000	0.0000	
1088658	0.3155	0.1250	7092272
1088656	0.4307	0.2500	7092280
1088653	0.0000	0.0000	
1088652	0.0000	0.0000	
1088651	0.0000	0.0000	
1101116	0.0000	0.0000	
1088650	0.0000	0.0000	
1088648	0.0000	0.0000	
1088647	0.0000	0.0000	
1088646	0.0000	0.0000	
1088644	0.0000	0.0000	
1088641	0.0000	0.0000	
1088636	0.0000	0.0000	
1101115	0.0000	0.0000	
1088628	0.0000	0.0000	
1088616	0.0000	0.0000	
1088614	0.0000	0.0000	
1088612	0.0000	0.0000	
1088609	0.0000	0.0000	
1088606	0.0000	0.0000	
1088604	0.0000	0.0000	
1088603	0.0000	0.0000	
1088602	0.0000	0.0000	
1088601	0.5000	0.3333	7092593
1088600	0.0000	0.0000	
1101113	0.0000	0.0000	
1088599	0.0000	0.0000	
1088597	0.0000	0.0000	
1088594	0.0000	0.0000	
1088592	0.0000	0.0000	
1088591	0.0000	0.0000	
1088588	0.0000	0.0000	
1101112	0.0000	0.0000	
1088586	0.0000	0.0000	
1088585	0.0000	0.0000	
1088582	0.0000	0.0000	
1088580	0.0000	0.0000	
1088579	0.3562	0.1667	7092759
1088578	0.0000	0.0000	
1088577	0.0000	0.0000	
1088576	0.0000	0.0000	
1088575	0.0000	0.0000	
1088574	0.0000	0.0000	
1088570	0.0000	0.0000	
1088569	0.0000	0.0000	
1088566	0.0000	0.0000	
1088565	0.4307	0.2500	7092865
1101110	0.0000	0.0000	
1088563	0.0000	0.0000	
1088548	0.0000	0.0000	
1088546	0.0000	0.0000	
1088544	0.0000	0.0000	
1088543	0.0000	0.0000	
1101108	0.0000	0.0000	
1088541	0.0000	0.0000	
1088539	0.2891	0.1000	7092969
1088536	0.0000	0.0000	
1088535	0.0000	0.0000	
1088534	0.0000	0.0000	
1088529	0.0000	0.0000	
1101107	1.0000	1.0000	7093042
1088527	0.0000	0.0000	
1088519	1.0000	1.0000	7093067
1088515	0.0000	0.0000	
1088512	0.0000	0.0000	
1088510	0.0000	0.0000	
1088508	0.0000	0.0000	
1088507	0.0000	0.0000	
1088503	0.0000	0.0000	
1088502	0.0000	0.0000	
1101104	0.0000	0.0000	
1088497	0.0000	0.0000	
1088478	0.0000	0.0000	
1088475	0.0000	0.0000	
1088473	0.0000	0.0000	
1088472	0.0000	0.0000	
1088471	0.0000	0.0000	
1101093	0.0000	0.0000	
1088469	0.0000	0.0000	
1088468	0.0000	0.0000	
1088467	0.0000	0.0000	
1088466	0.0000	0.0000	
1088462	0.0000	0.0000	
1088460	0.0000	0.0000	
1101092	0.0000	0.0000	
1088459	0.0000	0.0000	
1088456	0.0000	0.0000	
1088455	0.0000	0.0000	
1088454	0.0000	0.0000	
1088453	0.0000	0.0000	
1088451	0.0000	0.0000	
1088450	0.0000	0.0000	
1088448	0.0000	0.0000	
1101090	0.0000	0.0000	
1088447	0.0000	0.0000	
1088446	0.4307	0.2500	7093541
1088444	0.0000	0.0000	
1088443	0.0000	0.0000	
1088442	0.0000	0.0000	
1088441	0.0000	0.0000	
1088440	0.0000	0.0000	
1088439	0.0000	0.0000	
1088437	0.0000	0.0000	
1101089	0.0000	0.0000	
1088436	0.3869	0.2000	7093613
1088434	0.0000	0.0000	
1088433	0.0000	0.0000	
1088431	0.0000	0.0000	
1088430	0.0000	0.0000	
1088428	0.0000	0.0000	
1088427	0.0000	0.0000	
1088426	0.0000	0.0000	
1088425	0.0000	0.0000	
1101088	0.0000	0.0000	
1088423	0.0000	0.0000	
1088420	0.0000	0.0000	
1088417	0.5000	0.3333	7093734
1088416	0.0000	0.0000	
1088415	0.0000	0.0000	
1088414	0.0000	0.0000	
1088410	0.0000	0.0000	
1088406	0.0000	0.0000	
1088404	0.0000	0.0000	
1088403	0.0000	0.0000	
1088394	0.0000	0.0000	
1101086	0.0000	0.0000	
1088392	0.0000	0.0000	
1088391	0.0000	0.0000	
1088389	0.0000	0.0000	
1088388	0.0000	0.0000	
1088387	0.0000	0.0000	
1088386	0.0000	0.0000	
1088384	0.0000	0.0000	
1088383	0.0000	0.0000	
1088381	0.0000	0.0000	
1088380	0.0000	0.0000	
1088379	0.0000	0.0000	
1088378	0.0000	0.0000	
1088373	0.0000	0.0000	
1101084	0.0000	0.0000	
1088371	0.0000	0.0000	
1088370	0.0000	0.0000	
1088365	0.0000	0.0000	
1088364	0.0000	0.0000	
1102297	0.0000	0.0000	
1088361	0.0000	0.0000	
1088360	0.0000	0.0000	
1088359	0.0000	0.0000	
1088358	0.0000	0.0000	
1088357	0.0000	0.0000	
1088356	0.0000	0.0000	
1088355	0.0000	0.0000	
1088354	0.0000	0.0000	
1101082	0.0000	0.0000	
1088349	0.0000	0.0000	
1088348	0.6309	0.5000	7094264
1088347	0.0000	0.0000	
1088346	0.0000	0.0000	
1088345	0.0000	0.0000	
1088344	0.0000	0.0000	
1088342	0.0000	0.0000	
1101081	0.0000	0.0000	
1088340	0.0000	0.0000	
1088339	0.0000	0.0000	
1088337	0.0000	0.0000	
1088335	0.0000	0.0000	
1088334	0.3869	0.2000	7094384
1088332	0.0000	0.0000	
1101080	0.0000	0.0000	
1088330	0.0000	0.0000	
1088321	0.0000	0.0000	
1088318	0.0000	0.0000	
1088317	0.0000	0.0000	
1088316	0.0000	0.0000	
1088315	0.0000	0.0000	
1088314	0.0000	0.0000	
1101079	0.0000	0.0000	
1088312	1.0000	1.0000	7094502
1088311	0.0000	0.0000	
1088310	0.0000	0.0000	
1088309	0.0000	0.0000	
1088308	0.3869	0.2000	7094533
1088307	0.0000	0.0000	
1088306	1.0000	1.0000	7094543
1088305	0.0000	0.0000	
1088303	0.0000	0.0000	
1088302	0.0000	0.0000	
1088299	0.0000	0.0000	
1088297	0.0000	0.0000	
1088296	0.0000	0.0000	
1088295	0.0000	0.0000	
1088293	0.0000	0.0000	
1101077	0.0000	0.0000	
1088292	0.0000	0.0000	
1088291	0.3562	0.1667	7094689
1088290	0.0000	0.0000	
1088289	1.0000	1.0000	7094704
1088287	0.0000	0.0000	
1088284	0.0000	0.0000	
1088282	0.0000	0.0000	
1101075	0.0000	0.0000	
1088280	0.0000	0.0000	
1088278	0.0000	0.0000	
1088276	0.3869	0.2000	7094797
1088275	0.0000	0.0000	
1088274	0.0000	0.0000	
1088273	0.0000	0.0000	
1088272	0.0000	0.0000	
1101074	0.0000	0.0000	
1088270	0.0000	0.0000	
1088268	0.0000	0.0000	
1088265	0.0000	0.0000	
1088264	0.0000	0.0000	
1088263	0.0000	0.0000	
1088262	0.0000	0.0000	
1088261	0.0000	0.0000	
1088257	0.0000	0.0000	
1088254	0.0000	0.0000	
1088252	0.0000	0.0000	
1088251	0.0000	0.0000	
1088249	0.0000	0.0000	
1088240	0.0000	0.0000	
1088238	0.0000	0.0000	
1088230	0.0000	0.0000	
1088229	0.0000	0.0000	
1088221	0.0000	0.0000	
1101071	0.0000	0.0000	
1088219	0.3155	0.1250	7095153
1088218	0.0000	0.0000	
1088215	0.3155	0.1250	7095181
1088214	0.0000	0.0000	
1088213	0.0000	0.0000	
1088212	0.0000	0.0000	
1088211	0.0000	0.0000	
1088210	1.0000	1.0000	7095217
1088209	0.0000	0.0000	
1088207	0.0000	0.0000	
1088206	0.0000	0.0000	
1088202	0.0000	0.0000	
1088200	0.3333	0.1429	7095294
1088199	0.0000	0.0000	
1088198	0.0000	0.0000	
1101069	0.0000	0.0000	
1088196	0.0000	0.0000	
1088193	0.0000	0.0000	
1088192	0.0000	0.0000	
1088191	0.0000	0.0000	
1088189	0.0000	0.0000	
1088188	0.0000	0.0000	
1088186	0.0000	0.0000	
1101068	0.0000	0.0000	
1088182	0.0000	0.0000	
1088181	0.0000	0.0000	
1088172	0.0000	0.0000	
1088171	0.0000	0.0000	
1088168	0.0000	0.0000	
1088167	1.0000	1.0000	7095517
1088164	0.0000	0.0000	
1088162	0.0000	0.0000	
1088155	0.0000	0.0000	
1088153	0.3562	0.1667	7095568
1088152	0.0000	0.0000	
1088149	0.0000	0.0000	
1088148	0.0000	0.0000	
1088143	0.0000	0.0000	
1088142	0.0000	0.0000	
1088138	0.0000	0.0000	
1088137	0.0000	0.0000	
1088136	0.0000	0.0000	
1088134	0.0000	0.0000	
1088133	0.0000	0.0000	
1088132	0.0000	0.0000	
1088131	0.0000	0.0000	
1088130	0.0000	0.0000	
1088129	1.0000	1.0000	7095752
1088127	0.0000	0.0000	
1088123	0.0000	0.0000	
1088122	0.0000	0.0000	
1088121	0.0000	0.0000	
1088119	0.0000	0.0000	
1088107	0.0000	0.0000	
1102295	0.0000	0.0000	
1101061	0.0000	0.0000	
1088101	0.0000	0.0000	
1088099	0.0000	0.0000	
1088098	0.0000	0.0000	
1088092	0.0000	0.0000	
1101060	0.0000	0.0000	
1088086	0.0000	0.0000	
1088085	0.0000	0.0000	
1088084	0.0000	0.0000	
1088083	0.0000	0.0000	
1088080	0.0000	0.0000	
1101058	0.0000	0.0000	
1088078	0.0000	0.0000	
1088077	0.0000	0.0000	
1088075	0.0000	0.0000	
1088074	0.0000	0.0000	
1088073	0.0000	0.0000	
1088071	0.0000	0.0000	
1088069	0.3562	0.1667	7096186
1101057	0.0000	0.0000	
1088065	0.0000	0.0000	
1088064	0.0000	0.0000	
1088062	0.0000	0.0000	
1088060	0.0000	0.0000	
1088059	0.0000	0.0000	
1101056	0.0000	0.0000	
1088055	0.0000	0.0000	
1088054	0.0000	0.0000	
1088053	0.0000	0.0000	
1088052	0.0000	0.0000	
1088048	0.0000	0.0000	
1088047	0.0000	0.0000	
1101055	0.0000	0.0000	
1088045	0.0000	0.0000	
1088044	0.3155	0.1250	7096457
1088043	0.0000	0.0000	
1088037	0.0000	0.0000	
1088035	0.0000	0.0000	
1088033	0.0000	0.0000	
1101054	0.0000	0.0000	
1088032	0.0000	0.0000	
1088031	0.0000	0.0000	
1088030	0.0000	0.0000	
1088029	0.0000	0.0000	
1088028	0.0000	0.0000	
1088026	0.0000	0.0000	
1088025	0.0000	0.0000	
1088024	0.0000	0.0000	
